scenario,agent_id,hour,rule,wanted_shelter,chosen_shelter,target_cell_x,target_cell_y,reason
proactive,64,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.00"
proactive,65,0,proactive,0,,,,"no action: vuln 0.18, forecast 0.12, exposure 0.20"
proactive,66,0,proactive,0,,,,"no action: vuln 0.75, forecast 0.58, exposure 0.50"
proactive,67,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.46, exposure 0.43"
proactive,68,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.20, exposure 0.12"
proactive,69,0,proactive,0,,,,"no action: vuln 0.35, forecast 0.20, exposure 0.12"
proactive,70,0,proactive,0,,,,"no action: vuln 0.19, forecast 0.21, exposure 0.14"
proactive,71,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.00, exposure 0.00"
proactive,72,0,proactive,0,,,,"no action: vuln 0.31, forecast 0.44, exposure 0.40"
proactive,73,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.20, exposure 0.17"
proactive,74,0,proactive,0,,,,"no action: vuln 0.75, forecast 0.40, exposure 0.56"
proactive,75,0,proactive,0,,,,"no action: vuln 0.86, forecast 0.00, exposure 0.00"
proactive,76,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.21, exposure 0.14"
proactive,77,0,proactive,0,,,,"no action: vuln 0.57, forecast 0.18, exposure 0.13"
proactive,78,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.06"
proactive,79,0,proactive,0,,,,"no action: vuln 0.31, forecast 0.00, exposure 0.00"
proactive,80,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.00, exposure 0.00"
proactive,81,0,proactive,0,,,,"no action: vuln 0.75, forecast 0.56, exposure 0.49"
proactive,82,0,proactive,0,,,,"no action: vuln 0.21, forecast 0.43, exposure 0.51"
proactive,83,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.47, exposure 0.46"
proactive,84,0,proactive,0,,,,"no action: vuln 0.76, forecast 0.51, exposure 0.47"
proactive,85,0,proactive,0,,,,"no action: vuln 0.21, forecast 0.00, exposure 0.04"
proactive,86,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.48, exposure 0.48"
proactive,87,0,proactive,0,,,,"no action: vuln 0.87, forecast 0.56, exposure 0.48"
proactive,88,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.08, exposure 0.11"
proactive,89,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.52, exposure 0.53"
proactive,90,0,proactive,0,,,,"no action: vuln 0.73, forecast 0.06, exposure 0.00"
proactive,91,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.00, exposure 0.03"
proactive,92,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.05, exposure 0.00"
proactive,93,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.00, exposure 0.00"
proactive,94,0,proactive,0,,,,"no action: vuln 0.70, forecast 0.44, exposure 0.47"
proactive,95,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.07, exposure 0.15"
proactive,96,0,proactive,0,,,,"no action: vuln 0.50, forecast 0.45, exposure 0.48"
proactive,97,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.00, exposure 0.00"
proactive,98,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.51, exposure 0.46"
proactive,99,0,proactive,0,,,,"no action: vuln 0.72, forecast 0.00, exposure 0.02"
proactive,100,0,proactive,0,,,,"no action: vuln 0.48, forecast 0.00, exposure 0.10"
proactive,101,0,proactive,0,,,,"no action: vuln 0.81, forecast 0.00, exposure 0.00"
proactive,102,0,proactive,0,,,,"no action: vuln 0.94, forecast 0.00, exposure 0.00"
proactive,103,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.05, exposure 0.00"
proactive,104,0,proactive,0,,,,"no action: vuln 0.81, forecast 0.57, exposure 0.48"
proactive,105,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.50, exposure 0.45"
proactive,106,0,proactive,0,,,,"no action: vuln 0.51, forecast 0.44, exposure 0.48"
proactive,107,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.46, exposure 0.51"
proactive,108,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.00, exposure 0.00"
proactive,109,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.00, exposure 0.01"
proactive,110,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.16, exposure 0.26"
proactive,111,0,proactive,0,,,,"no action: vuln 0.53, forecast 0.12, exposure 0.27"
proactive,112,0,proactive,0,,,,"no action: vuln 0.89, forecast 0.57, exposure 0.52"
proactive,113,0,proactive,0,,,,"no action: vuln 0.52, forecast 0.40, exposure 0.39"
proactive,114,0,proactive,0,,,,"no action: vuln 0.86, forecast 0.03, exposure 0.05"
proactive,115,0,proactive,0,,,,"no action: vuln 0.32, forecast 0.23, exposure 0.26"
proactive,116,0,proactive,0,,,,"no action: vuln 0.58, forecast 0.46, exposure 0.55"
proactive,117,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.44, exposure 0.47"
proactive,118,0,proactive,0,,,,"no action: vuln 0.21, forecast 0.00, exposure 0.00"
proactive,119,0,proactive,0,,,,"no action: vuln 0.90, forecast 0.00, exposure 0.00"
proactive,120,0,proactive,0,,,,"no action: vuln 0.53, forecast 0.15, exposure 0.17"
proactive,121,0,proactive,0,,,,"no action: vuln 0.43, forecast 0.18, exposure 0.23"
proactive,122,0,proactive,0,,,,"no action: vuln 0.32, forecast 0.21, exposure 0.19"
proactive,123,0,proactive,0,,,,"no action: vuln 0.70, forecast 0.49, exposure 0.55"
proactive,124,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.00, exposure 0.00"
proactive,125,0,proactive,0,,,,"no action: vuln 0.85, forecast 0.46, exposure 0.47"
proactive,126,0,proactive,0,,,,"no action: vuln 0.55, forecast 0.17, exposure 0.20"
proactive,127,0,proactive,0,,,,"no action: vuln 0.77, forecast 0.00, exposure 0.00"
proactive,128,0,proactive,0,,,,"no action: vuln 0.74, forecast 0.02, exposure 0.00"
proactive,129,0,proactive,0,,,,"no action: vuln 0.19, forecast 0.46, exposure 0.51"
proactive,130,0,proactive,0,,,,"no action: vuln 0.60, forecast 0.00, exposure 0.00"
proactive,131,0,proactive,0,,,,"no action: vuln 0.67, forecast 0.00, exposure 0.00"
proactive,132,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.17, exposure 0.16"
proactive,133,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.00, exposure 0.00"
proactive,134,0,proactive,0,,,,"no action: vuln 0.21, forecast 0.51, exposure 0.42"
proactive,135,0,proactive,0,,,,"no action: vuln 0.49, forecast 0.40, exposure 0.41"
proactive,136,0,proactive,0,,,,"no action: vuln 0.58, forecast 0.00, exposure 0.08"
proactive,137,0,proactive,0,,,,"no action: vuln 0.18, forecast 0.39, exposure 0.52"
proactive,138,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.24, exposure 0.20"
proactive,139,0,proactive,0,,,,"no action: vuln 0.28, forecast 0.48, exposure 0.54"
proactive,140,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.24, exposure 0.20"
proactive,141,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.51, exposure 0.42"
proactive,142,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.03"
proactive,143,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.00, exposure 0.00"
proactive,144,0,proactive,0,,,,"no action: vuln 0.83, forecast 0.20, exposure 0.19"
proactive,145,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.00, exposure 0.02"
proactive,146,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.44, exposure 0.50"
proactive,147,0,proactive,0,,,,"no action: vuln 0.19, forecast 0.19, exposure 0.19"
proactive,148,0,proactive,0,,,,"no action: vuln 0.33, forecast 0.39, exposure 0.50"
proactive,149,0,proactive,0,,,,"no action: vuln 0.59, forecast 0.25, exposure 0.20"
proactive,150,0,proactive,0,,,,"no action: vuln 0.34, forecast 0.00, exposure 0.02"
proactive,151,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.40, exposure 0.41"
proactive,152,0,proactive,0,,,,"no action: vuln 0.31, forecast 0.20, exposure 0.16"
proactive,153,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.00, exposure 0.04"
proactive,154,0,proactive,0,,,,"no action: vuln 0.52, forecast 0.00, exposure 0.06"
proactive,155,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.40, exposure 0.41"
proactive,156,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.18, exposure 0.26"
proactive,157,0,proactive,0,,,,"no action: vuln 0.78, forecast 0.40, exposure 0.44"
proactive,158,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.00, exposure 0.08"
proactive,159,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.11, exposure 0.14"
proactive,160,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.42, exposure 0.44"
proactive,161,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.00, exposure 0.00"
proactive,162,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.44, exposure 0.47"
proactive,163,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.00"
proactive,164,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.02, exposure 0.00"
proactive,165,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.48, exposure 0.44"
proactive,166,0,proactive,0,,,,"no action: vuln 0.31, forecast 0.23, exposure 0.26"
proactive,167,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.00, exposure 0.03"
proactive,168,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.49, exposure 0.53"
proactive,169,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.00, exposure 0.00"
proactive,170,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.15, exposure 0.17"
proactive,171,0,proactive,0,,,,"no action: vuln 0.54, forecast 0.48, exposure 0.54"
proactive,172,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.00, exposure 0.03"
proactive,173,0,proactive,0,,,,"no action: vuln 0.74, forecast 0.00, exposure 0.00"
proactive,174,0,proactive,0,,,,"no action: vuln 0.59, forecast 0.05, exposure 0.00"
proactive,175,0,proactive,0,,,,"no action: vuln 0.28, forecast 0.00, exposure 0.04"
proactive,176,0,proactive,0,,,,"no action: vuln 0.20, forecast 0.13, exposure 0.23"
proactive,177,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.03"
proactive,178,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.42, exposure 0.50"
proactive,179,0,proactive,0,,,,"no action: vuln 0.38, forecast 0.17, exposure 0.20"
proactive,180,0,proactive,0,,,,"no action: vuln 0.71, forecast 0.05, exposure 0.00"
proactive,181,0,proactive,0,,,,"no action: vuln 0.52, forecast 0.00, exposure 0.02"
proactive,182,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.51, exposure 0.51"
proactive,183,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.01, exposure 0.02"
proactive,184,0,proactive,0,,,,"no action: vuln 0.21, forecast 0.46, exposure 0.47"
proactive,185,0,proactive,0,,,,"no action: vuln 0.90, forecast 0.03, exposure 0.06"
proactive,186,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.24, exposure 0.19"
proactive,187,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.00, exposure 0.00"
proactive,188,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.43, exposure 0.51"
proactive,189,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.00, exposure 0.04"
proactive,190,0,proactive,0,,,,"no action: vuln 0.74, forecast 0.45, exposure 0.48"
proactive,191,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.42, exposure 0.55"
proactive,192,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.40, exposure 0.39"
proactive,193,0,proactive,0,,,,"no action: vuln 0.31, forecast 0.18, exposure 0.13"
proactive,194,0,proactive,0,,,,"no action: vuln 0.74, forecast 0.42, exposure 0.55"
proactive,195,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.42, exposure 0.55"
proactive,196,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.17, exposure 0.13"
proactive,197,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.00, exposure 0.07"
proactive,198,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.21, exposure 0.19"
proactive,199,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.20, exposure 0.19"
proactive,200,0,proactive,0,,,,"no action: vuln 0.26, forecast 0.41, exposure 0.35"
proactive,201,0,proactive,0,,,,"no action: vuln 0.45, forecast 0.48, exposure 0.51"
proactive,202,0,proactive,0,,,,"no action: vuln 0.16, forecast 0.00, exposure 0.00"
proactive,203,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.20, exposure 0.16"
proactive,204,0,proactive,0,,,,"no action: vuln 0.33, forecast 0.13, exposure 0.07"
proactive,205,0,proactive,0,,,,"no action: vuln 0.79, forecast 0.13, exposure 0.23"
proactive,206,0,proactive,0,,,,"no action: vuln 0.59, forecast 0.51, exposure 0.47"
proactive,207,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.01, exposure 0.02"
proactive,208,0,proactive,0,,,,"no action: vuln 0.40, forecast 0.00, exposure 0.00"
proactive,209,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.00, exposure 0.00"
proactive,210,0,proactive,0,,,,"no action: vuln 0.90, forecast 0.20, exposure 0.18"
proactive,211,0,proactive,0,,,,"no action: vuln 0.27, forecast 0.24, exposure 0.20"
proactive,212,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.48, exposure 0.52"
proactive,213,0,proactive,0,,,,"no action: vuln 0.68, forecast 0.42, exposure 0.50"
proactive,214,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.00, exposure 0.00"
proactive,215,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.47, exposure 0.41"
proactive,216,0,proactive,0,,,,"no action: vuln 0.37, forecast 0.11, exposure 0.14"
proactive,217,0,proactive,0,,,,"no action: vuln 0.25, forecast 0.00, exposure 0.00"
proactive,218,0,proactive,0,,,,"no action: vuln 0.28, forecast 0.18, exposure 0.20"
proactive,219,0,proactive,0,,,,"no action: vuln 0.56, forecast 0.52, exposure 0.52"
proactive,220,0,proactive,0,,,,"no action: vuln 0.69, forecast 0.51, exposure 0.45"
proactive,221,0,proactive,0,,,,"no action: vuln 0.88, forecast 0.21, exposure 0.21"
proactive,222,0,proactive,0,,,,"no action: vuln 0.30, forecast 0.00, exposure 0.00"
proactive,223,0,proactive,0,,,,"no action: vuln 0.19, forecast 0.00, exposure 0.07"
proactive,224,0,proactive,0,,,,"no action: vuln 0.23, forecast 0.47, exposure 0.54"
proactive,225,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.17, exposure 0.13"
proactive,226,0,proactive,0,,,,"no action: vuln 0.69, forecast 0.57, exposure 0.48"
proactive,227,0,proactive,0,,,,"no action: vuln 0.76, forecast 0.47, exposure 0.52"
proactive,228,0,proactive,0,,,,"no action: vuln 0.57, forecast 0.52, exposure 0.50"
proactive,229,0,proactive,0,,,,"no action: vuln 0.50, forecast 0.19, exposure 0.14"
proactive,230,0,proactive,0,,,,"no action: vuln 0.24, forecast 0.17, exposure 0.16"
proactive,231,0,proactive,0,,,,"no action: vuln 0.22, forecast 0.00, exposure 0.00"
proactive,232,0,proactive,0,,,,"no action: vuln 0.18, forecast 0.45, exposure 0.39"
proactive,233,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.00, exposure 0.01"
proactive,234,0,proactive,0,,,,"no action: vuln 0.29, forecast 0.00, exposure 0.07"
proactive,235,0,proactive,0,,,,"no action: vuln 0.35, forecast 0.20, exposure 0.12"
proactive,236,0,proactive,0,,,,"no action: vuln 0.28, forecast 0.00, exposure 0.00"
proactive,237,0,proactive,0,,,,"no action: vuln 0.58, forecast 0.13, exposure 0.17"
proactive,238,0,proactive,0,,,,"no action: vuln 0.54, forecast 0.49, exposure 0.44"
proactive,239,0,proactive,0,,,,"no action: vuln 0.60, forecast 0.25, exposure 0.20"
proactive,0,1,proactive,0,,,,"no action: vuln 0.54, forecast 0.00, exposure 0.00"
proactive,1,1,proactive,0,,,,"no action: vuln 0.54, forecast 0.07, exposure 0.20"
proactive,2,1,proactive,0,,,,"no action: vuln 0.72, forecast 0.00, exposure 0.00"
proactive,3,1,proactive,0,,,,"no action: vuln 0.22, forecast 0.13, exposure 0.17"
proactive,4,1,proactive,0,,,,"no action: vuln 0.18, forecast 0.46, exposure 0.45"
proactive,5,1,proactive,0,,,,"no action: vuln 0.77, forecast 0.44, exposure 0.47"
proactive,6,1,proactive,0,,,,"no action: vuln 0.69, forecast 0.37, exposure 0.47"
proactive,7,1,proactive,0,,,,"no action: vuln 0.25, forecast 0.42, exposure 0.44"
proactive,8,1,proactive,0,,,,"no action: vuln 0.63, forecast 0.10, exposure 0.15"
proactive,9,1,proactive,0,,,,"no action: vuln 0.29, forecast 0.48, exposure 0.52"
proactive,10,1,proactive,0,,,,"no action: vuln 0.29, forecast 0.40, exposure 0.56"
proactive,11,1,proactive,0,,,,"no action: vuln 0.29, forecast 0.39, exposure 0.46"
proactive,12,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.46, exposure 0.47"
proactive,13,1,proactive,0,,,,"no action: vuln 0.23, forecast 0.09, exposure 0.20"
proactive,14,1,proactive,0,,,,"no action: vuln 0.23, forecast 0.15, exposure 0.13"
proactive,15,1,proactive,0,,,,"no action: vuln 0.49, forecast 0.44, exposure 0.57"
proactive,16,1,proactive,0,,,,"no action: vuln 0.73, forecast 0.00, exposure 0.00"
proactive,17,1,proactive,0,,,,"no action: vuln 0.69, forecast 0.00, exposure 0.00"
proactive,18,1,proactive,0,,,,"no action: vuln 0.27, forecast 0.43, exposure 0.40"
proactive,19,1,proactive,0,,,,"no action: vuln 0.59, forecast 0.00, exposure 0.02"
proactive,20,1,proactive,0,,,,"no action: vuln 0.20, forecast 0.10, exposure 0.15"
proactive,21,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.40, exposure 0.56"
proactive,22,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.45, exposure 0.48"
proactive,23,1,proactive,0,,,,"no action: vuln 0.69, forecast 0.16, exposure 0.27"
proactive,24,1,proactive,0,,,,"no action: vuln 0.37, forecast 0.42, exposure 0.47"
proactive,25,1,proactive,0,,,,"no action: vuln 0.24, forecast 0.21, exposure 0.13"
proactive,26,1,proactive,0,,,,"no action: vuln 0.30, forecast 0.15, exposure 0.12"
proactive,27,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.39, exposure 0.46"
proactive,28,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.41, exposure 0.50"
proactive,29,1,proactive,0,,,,"no action: vuln 0.32, forecast 0.00, exposure 0.00"
proactive,30,1,proactive,0,,,,"no action: vuln 0.16, forecast 0.21, exposure 0.13"
proactive,31,1,proactive,0,,,,"no action: vuln 0.55, forecast 0.45, exposure 0.43"
proactive,32,1,proactive,0,,,,"no action: vuln 0.25, forecast 0.14, exposure 0.12"
proactive,33,1,proactive,0,,,,"no action: vuln 0.32, forecast 0.41, exposure 0.51"
proactive,34,1,proactive,0,,,,"no action: vuln 0.66, forecast 0.00, exposure 0.00"
proactive,35,1,proactive,0,,,,"no action: vuln 0.55, forecast 0.22, exposure 0.17"
proactive,36,1,proactive,0,,,,"no action: vuln 0.29, forecast 0.00, exposure 0.00"
proactive,37,1,proactive,0,,,,"no action: vuln 0.86, forecast 0.41, exposure 0.50"
proactive,38,1,proactive,0,,,,"no action: vuln 0.24, forecast 0.26, exposure 0.44"
proactive,39,1,proactive,0,,,,"no action: vuln 0.25, forecast 0.14, exposure 0.12"
proactive,40,1,proactive,0,,,,"no action: vuln 0.58, forecast 0.37, exposure 0.51"
proactive,41,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.06"
proactive,42,1,proactive,0,,,,"no action: vuln 0.94, forecast 0.42, exposure 0.44"
proactive,43,1,proactive,0,,,,"no action: vuln 0.22, forecast 0.28, exposure 0.17"
proactive,44,1,proactive,0,,,,"no action: vuln 0.54, forecast 0.19, exposure 0.11"
proactive,45,1,proactive,0,,,,"no action: vuln 0.18, forecast 0.44, exposure 0.46"
proactive,46,1,proactive,0,,,,"no action: vuln 0.27, forecast 0.45, exposure 0.48"
proactive,47,1,proactive,0,,,,"no action: vuln 0.30, forecast 0.07, exposure 0.21"
proactive,48,1,proactive,0,,,,"no action: vuln 0.24, forecast 0.00, exposure 0.00"
proactive,49,1,proactive,0,,,,"no action: vuln 0.76, forecast 0.54, exposure 0.42"
proactive,50,1,proactive,0,,,,"no action: vuln 0.42, forecast 0.00, exposure 0.00"
proactive,51,1,proactive,0,,,,"no action: vuln 0.21, forecast 0.48, exposure 0.52"
proactive,52,1,proactive,0,,,,"no action: vuln 0.32, forecast 0.35, exposure 0.41"
proactive,53,1,proactive,0,,,,"no action: vuln 0.26, forecast 0.00, exposure 0.00"
proactive,54,1,proactive,0,,,,"no action: vuln 0.21, forecast 0.42, exposure 0.46"
proactive,55,1,proactive,0,,,,"no action: vuln 0.30, forecast 0.02, exposure 0.15"
proactive,56,1,proactive,0,,,,"no action: vuln 0.74, forecast 0.42, exposure 0.46"
proactive,57,1,proactive,0,,,,"no action: vuln 0.22, forecast 0.00, exposure 0.01"
proactive,58,1,proactive,0,,,,"no action: vuln 0.31, forecast 0.48, exposure 0.57"
proactive,59,1,proactive,0,,,,"no action: vuln 0.22, forecast 0.14, exposure 0.18"
proactive,60,1,proactive,0,,,,"no action: vuln 0.52, forecast 0.38, exposure 0.51"
proactive,61,1,proactive,0,,,,"no action: vuln 0.23, forecast 0.11, exposure 0.25"
